feature_index,track_id,segment_index,path,label,label_id,duration_seconds,processed_seconds,skipped_tail_seconds,source_sample_rate,target_sample_rate,num_chunks
520,520,0,datasets/audios/eastern_sliced/cpop/cpop_062_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
521,521,0,datasets/audios/eastern_sliced/cpop/cpop_063_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
522,522,0,datasets/audios/eastern_sliced/cpop/cpop_064_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
523,523,0,datasets/audios/eastern_sliced/cpop/cpop_065_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
524,524,0,datasets/audios/eastern_sliced/cpop/cpop_066_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
525,525,0,datasets/audios/eastern_sliced/cpop/cpop_067_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
526,526,0,datasets/audios/eastern_sliced/cpop/cpop_068_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
527,527,0,datasets/audios/eastern_sliced/cpop/cpop_069_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
528,528,0,datasets/audios/eastern_sliced/cpop/cpop_070_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
529,529,0,datasets/audios/eastern_sliced/cpop/cpop_071_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
530,530,0,datasets/audios/eastern_sliced/cpop/cpop_072_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
531,531,0,datasets/audios/eastern_sliced/cpop/cpop_073_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
532,532,0,datasets/audios/eastern_sliced/cpop/cpop_074_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
533,533,0,datasets/audios/eastern_sliced/cpop/cpop_075_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
534,534,0,datasets/audios/eastern_sliced/cpop/cpop_076_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
535,535,0,datasets/audios/eastern_sliced/cpop/cpop_077_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
536,536,0,datasets/audios/eastern_sliced/cpop/cpop_078_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
537,537,0,datasets/audios/eastern_sliced/cpop/cpop_079_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
538,538,0,datasets/audios/eastern_sliced/cpop/cpop_080_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
539,539,0,datasets/audios/eastern_sliced/cpop/cpop_081_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
540,540,0,datasets/audios/eastern_sliced/cpop/cpop_082_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
541,541,0,datasets/audios/eastern_sliced/cpop/cpop_083_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
542,542,0,datasets/audios/eastern_sliced/cpop/cpop_084_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
543,543,0,datasets/audios/eastern_sliced/cpop/cpop_085_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
544,544,0,datasets/audios/eastern_sliced/cpop/cpop_086_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
545,545,0,datasets/audios/eastern_sliced/cpop/cpop_087_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
546,546,0,datasets/audios/eastern_sliced/cpop/cpop_088_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
547,547,0,datasets/audios/eastern_sliced/cpop/cpop_089_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
548,548,0,datasets/audios/eastern_sliced/cpop/cpop_090_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
549,549,0,datasets/audios/eastern_sliced/cpop/cpop_091_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
550,550,0,datasets/audios/eastern_sliced/cpop/cpop_092_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
551,551,0,datasets/audios/eastern_sliced/cpop/cpop_093_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
552,552,0,datasets/audios/eastern_sliced/cpop/cpop_094_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
553,553,0,datasets/audios/eastern_sliced/cpop/cpop_095_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
554,554,0,datasets/audios/eastern_sliced/cpop/cpop_096_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
555,555,0,datasets/audios/eastern_sliced/cpop/cpop_097_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
556,556,0,datasets/audios/eastern_sliced/cpop/cpop_098_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
557,557,0,datasets/audios/eastern_sliced/cpop/cpop_099_000.wav,cpop,1,28.0,28.0,0.0,48000,24000,1
558,558,0,datasets/audios/eastern_sliced/enka/enka_000_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
559,559,0,datasets/audios/eastern_sliced/enka/enka_000_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
560,560,0,datasets/audios/eastern_sliced/enka/enka_000_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
561,561,0,datasets/audios/eastern_sliced/enka/enka_001_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
562,562,0,datasets/audios/eastern_sliced/enka/enka_001_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
563,563,0,datasets/audios/eastern_sliced/enka/enka_001_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
564,564,0,datasets/audios/eastern_sliced/enka/enka_002_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
565,565,0,datasets/audios/eastern_sliced/enka/enka_002_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
566,566,0,datasets/audios/eastern_sliced/enka/enka_002_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
567,567,0,datasets/audios/eastern_sliced/enka/enka_003_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
568,568,0,datasets/audios/eastern_sliced/enka/enka_003_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
569,569,0,datasets/audios/eastern_sliced/enka/enka_003_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
570,570,0,datasets/audios/eastern_sliced/enka/enka_004_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
571,571,0,datasets/audios/eastern_sliced/enka/enka_004_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
572,572,0,datasets/audios/eastern_sliced/enka/enka_004_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
573,573,0,datasets/audios/eastern_sliced/enka/enka_005_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
574,574,0,datasets/audios/eastern_sliced/enka/enka_005_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
575,575,0,datasets/audios/eastern_sliced/enka/enka_005_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
576,576,0,datasets/audios/eastern_sliced/enka/enka_006_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
577,577,0,datasets/audios/eastern_sliced/enka/enka_006_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
578,578,0,datasets/audios/eastern_sliced/enka/enka_006_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
579,579,0,datasets/audios/eastern_sliced/enka/enka_007_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
580,580,0,datasets/audios/eastern_sliced/enka/enka_007_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
581,581,0,datasets/audios/eastern_sliced/enka/enka_007_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
582,582,0,datasets/audios/eastern_sliced/enka/enka_008_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
583,583,0,datasets/audios/eastern_sliced/enka/enka_008_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
584,584,0,datasets/audios/eastern_sliced/enka/enka_008_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
585,585,0,datasets/audios/eastern_sliced/enka/enka_009_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
586,586,0,datasets/audios/eastern_sliced/enka/enka_009_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
587,587,0,datasets/audios/eastern_sliced/enka/enka_009_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
588,588,0,datasets/audios/eastern_sliced/enka/enka_010_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
589,589,0,datasets/audios/eastern_sliced/enka/enka_010_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
590,590,0,datasets/audios/eastern_sliced/enka/enka_010_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
591,591,0,datasets/audios/eastern_sliced/enka/enka_011_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
592,592,0,datasets/audios/eastern_sliced/enka/enka_011_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
593,593,0,datasets/audios/eastern_sliced/enka/enka_011_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
594,594,0,datasets/audios/eastern_sliced/enka/enka_012_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
595,595,0,datasets/audios/eastern_sliced/enka/enka_012_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
596,596,0,datasets/audios/eastern_sliced/enka/enka_012_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
597,597,0,datasets/audios/eastern_sliced/enka/enka_013_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
598,598,0,datasets/audios/eastern_sliced/enka/enka_013_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
599,599,0,datasets/audios/eastern_sliced/enka/enka_013_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
600,600,0,datasets/audios/eastern_sliced/enka/enka_014_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
601,601,0,datasets/audios/eastern_sliced/enka/enka_014_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
602,602,0,datasets/audios/eastern_sliced/enka/enka_014_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
603,603,0,datasets/audios/eastern_sliced/enka/enka_015_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
604,604,0,datasets/audios/eastern_sliced/enka/enka_015_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
605,605,0,datasets/audios/eastern_sliced/enka/enka_015_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
606,606,0,datasets/audios/eastern_sliced/enka/enka_016_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
607,607,0,datasets/audios/eastern_sliced/enka/enka_016_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
608,608,0,datasets/audios/eastern_sliced/enka/enka_016_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
609,609,0,datasets/audios/eastern_sliced/enka/enka_017_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
610,610,0,datasets/audios/eastern_sliced/enka/enka_017_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
611,611,0,datasets/audios/eastern_sliced/enka/enka_017_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
612,612,0,datasets/audios/eastern_sliced/enka/enka_018_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
613,613,0,datasets/audios/eastern_sliced/enka/enka_018_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
614,614,0,datasets/audios/eastern_sliced/enka/enka_018_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
615,615,0,datasets/audios/eastern_sliced/enka/enka_019_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
616,616,0,datasets/audios/eastern_sliced/enka/enka_019_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
617,617,0,datasets/audios/eastern_sliced/enka/enka_019_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
618,618,0,datasets/audios/eastern_sliced/enka/enka_020_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
619,619,0,datasets/audios/eastern_sliced/enka/enka_020_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
620,620,0,datasets/audios/eastern_sliced/enka/enka_020_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
621,621,0,datasets/audios/eastern_sliced/enka/enka_021_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
622,622,0,datasets/audios/eastern_sliced/enka/enka_021_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
623,623,0,datasets/audios/eastern_sliced/enka/enka_021_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
624,624,0,datasets/audios/eastern_sliced/enka/enka_022_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
625,625,0,datasets/audios/eastern_sliced/enka/enka_022_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
626,626,0,datasets/audios/eastern_sliced/enka/enka_022_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
627,627,0,datasets/audios/eastern_sliced/enka/enka_023_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
628,628,0,datasets/audios/eastern_sliced/enka/enka_023_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
629,629,0,datasets/audios/eastern_sliced/enka/enka_023_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
630,630,0,datasets/audios/eastern_sliced/enka/enka_024_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
631,631,0,datasets/audios/eastern_sliced/enka/enka_024_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
632,632,0,datasets/audios/eastern_sliced/enka/enka_024_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
633,633,0,datasets/audios/eastern_sliced/enka/enka_025_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
634,634,0,datasets/audios/eastern_sliced/enka/enka_025_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
635,635,0,datasets/audios/eastern_sliced/enka/enka_025_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
636,636,0,datasets/audios/eastern_sliced/enka/enka_026_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
637,637,0,datasets/audios/eastern_sliced/enka/enka_026_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
638,638,0,datasets/audios/eastern_sliced/enka/enka_026_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
639,639,0,datasets/audios/eastern_sliced/enka/enka_027_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
640,640,0,datasets/audios/eastern_sliced/enka/enka_027_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
641,641,0,datasets/audios/eastern_sliced/enka/enka_027_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
642,642,0,datasets/audios/eastern_sliced/enka/enka_028_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
643,643,0,datasets/audios/eastern_sliced/enka/enka_028_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
644,644,0,datasets/audios/eastern_sliced/enka/enka_028_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
645,645,0,datasets/audios/eastern_sliced/enka/enka_029_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
646,646,0,datasets/audios/eastern_sliced/enka/enka_029_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
647,647,0,datasets/audios/eastern_sliced/enka/enka_029_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
648,648,0,datasets/audios/eastern_sliced/enka/enka_030_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
649,649,0,datasets/audios/eastern_sliced/enka/enka_030_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
650,650,0,datasets/audios/eastern_sliced/enka/enka_030_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
651,651,0,datasets/audios/eastern_sliced/enka/enka_031_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
652,652,0,datasets/audios/eastern_sliced/enka/enka_031_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
653,653,0,datasets/audios/eastern_sliced/enka/enka_031_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
654,654,0,datasets/audios/eastern_sliced/enka/enka_032_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
655,655,0,datasets/audios/eastern_sliced/enka/enka_032_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
656,656,0,datasets/audios/eastern_sliced/enka/enka_032_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
657,657,0,datasets/audios/eastern_sliced/enka/enka_033_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
658,658,0,datasets/audios/eastern_sliced/enka/enka_033_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
659,659,0,datasets/audios/eastern_sliced/enka/enka_033_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
660,660,0,datasets/audios/eastern_sliced/enka/enka_034_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
661,661,0,datasets/audios/eastern_sliced/enka/enka_034_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
662,662,0,datasets/audios/eastern_sliced/enka/enka_034_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
663,663,0,datasets/audios/eastern_sliced/enka/enka_035_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
664,664,0,datasets/audios/eastern_sliced/enka/enka_035_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
665,665,0,datasets/audios/eastern_sliced/enka/enka_035_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
666,666,0,datasets/audios/eastern_sliced/enka/enka_036_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
667,667,0,datasets/audios/eastern_sliced/enka/enka_036_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
668,668,0,datasets/audios/eastern_sliced/enka/enka_036_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
669,669,0,datasets/audios/eastern_sliced/enka/enka_037_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
670,670,0,datasets/audios/eastern_sliced/enka/enka_037_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
671,671,0,datasets/audios/eastern_sliced/enka/enka_037_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
672,672,0,datasets/audios/eastern_sliced/enka/enka_038_000.wav,enka,2,30.0,30.0,0.0,24000,24000,1
673,673,0,datasets/audios/eastern_sliced/enka/enka_038_001.wav,enka,2,30.0,30.0,0.0,24000,24000,1
674,674,0,datasets/audios/eastern_sliced/enka/enka_038_002.wav,enka,2,30.0,30.0,0.0,24000,24000,1
675,675,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
676,676,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
677,677,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
678,678,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
679,679,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
680,680,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
681,681,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
682,682,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
683,683,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
684,684,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
685,685,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
686,686,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
687,687,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
688,688,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
689,689,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
690,690,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
691,691,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
692,692,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
693,693,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
694,694,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
695,695,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_004_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
696,696,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_004_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
697,697,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
698,698,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
699,699,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
700,700,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
701,701,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
702,702,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
703,703,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
704,704,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
705,705,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
706,706,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_007_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
707,707,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_007_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
708,708,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_007_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
709,709,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
710,710,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
711,711,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
712,712,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
713,713,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
714,714,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
715,715,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
716,716,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
717,717,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
718,718,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
719,719,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
720,720,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
721,721,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
722,722,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
723,723,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_000.wav,guqinguzheng,3,30.0,30.0,0.0,48000,24000,1
724,724,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_001.wav,guqinguzheng,3,30.0,30.0,0.0,48000,24000,1
725,725,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_002.wav,guqinguzheng,3,30.0,30.0,0.0,48000,24000,1
726,726,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_003.wav,guqinguzheng,3,30.0,30.0,0.0,48000,24000,1
727,727,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_004.wav,guqinguzheng,3,30.0,30.0,0.0,48000,24000,1
728,728,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_012_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
729,729,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_012_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
730,730,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_012_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
731,731,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
732,732,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
733,733,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_002.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
734,734,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_003.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
735,735,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_004.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
736,736,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_014_000.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
737,737,0,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_014_001.wav,guqinguzheng,3,30.0,30.0,0.0,44100,24000,1
