feature_index,path,label,class_name,original_label,track_id,segment_index,region
545,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00045.wav,5,jazz,5,545,0,western
546,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00046.wav,5,jazz,5,546,0,western
547,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00047.wav,5,jazz,5,547,0,western
548,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00048.wav,5,jazz,5,548,0,western
549,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00049.wav,5,jazz,5,549,0,western
550,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00050.wav,5,jazz,5,550,0,western
551,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00051.wav,5,jazz,5,551,0,western
552,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00052.wav,5,jazz,5,552,0,western
553,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00053.wav,5,jazz,5,553,0,western
554,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00055.wav,5,jazz,5,554,0,western
555,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00056.wav,5,jazz,5,555,0,western
556,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00057.wav,5,jazz,5,556,0,western
557,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00058.wav,5,jazz,5,557,0,western
558,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00059.wav,5,jazz,5,558,0,western
559,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00060.wav,5,jazz,5,559,0,western
560,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00061.wav,5,jazz,5,560,0,western
561,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00062.wav,5,jazz,5,561,0,western
562,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00063.wav,5,jazz,5,562,0,western
563,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00064.wav,5,jazz,5,563,0,western
564,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00065.wav,5,jazz,5,564,0,western
565,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00066.wav,5,jazz,5,565,0,western
566,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00067.wav,5,jazz,5,566,0,western
567,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00068.wav,5,jazz,5,567,0,western
568,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00069.wav,5,jazz,5,568,0,western
569,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00070.wav,5,jazz,5,569,0,western
570,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00071.wav,5,jazz,5,570,0,western
571,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00072.wav,5,jazz,5,571,0,western
572,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00073.wav,5,jazz,5,572,0,western
573,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00074.wav,5,jazz,5,573,0,western
574,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00075.wav,5,jazz,5,574,0,western
575,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00076.wav,5,jazz,5,575,0,western
576,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00077.wav,5,jazz,5,576,0,western
577,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00078.wav,5,jazz,5,577,0,western
578,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00079.wav,5,jazz,5,578,0,western
579,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00080.wav,5,jazz,5,579,0,western
580,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00081.wav,5,jazz,5,580,0,western
581,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00082.wav,5,jazz,5,581,0,western
582,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00083.wav,5,jazz,5,582,0,western
583,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00084.wav,5,jazz,5,583,0,western
584,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00085.wav,5,jazz,5,584,0,western
585,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00086.wav,5,jazz,5,585,0,western
586,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00087.wav,5,jazz,5,586,0,western
587,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00088.wav,5,jazz,5,587,0,western
588,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00089.wav,5,jazz,5,588,0,western
589,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00090.wav,5,jazz,5,589,0,western
590,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00091.wav,5,jazz,5,590,0,western
591,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00092.wav,5,jazz,5,591,0,western
592,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00093.wav,5,jazz,5,592,0,western
593,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00094.wav,5,jazz,5,593,0,western
594,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00095.wav,5,jazz,5,594,0,western
595,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00096.wav,5,jazz,5,595,0,western
596,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00097.wav,5,jazz,5,596,0,western
597,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00098.wav,5,jazz,5,597,0,western
598,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/jazz/jazz.00099.wav,5,jazz,5,598,0,western
599,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00000.wav,6,metal,6,599,0,western
600,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00001.wav,6,metal,6,600,0,western
601,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00002.wav,6,metal,6,601,0,western
602,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00003.wav,6,metal,6,602,0,western
603,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00004.wav,6,metal,6,603,0,western
604,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00005.wav,6,metal,6,604,0,western
605,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00006.wav,6,metal,6,605,0,western
606,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00007.wav,6,metal,6,606,0,western
607,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00008.wav,6,metal,6,607,0,western
608,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00009.wav,6,metal,6,608,0,western
609,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00010.wav,6,metal,6,609,0,western
610,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00011.wav,6,metal,6,610,0,western
611,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00012.wav,6,metal,6,611,0,western
612,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00013.wav,6,metal,6,612,0,western
613,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00014.wav,6,metal,6,613,0,western
614,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00015.wav,6,metal,6,614,0,western
615,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00016.wav,6,metal,6,615,0,western
616,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00017.wav,6,metal,6,616,0,western
617,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00018.wav,6,metal,6,617,0,western
618,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00019.wav,6,metal,6,618,0,western
619,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00020.wav,6,metal,6,619,0,western
620,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00021.wav,6,metal,6,620,0,western
621,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00022.wav,6,metal,6,621,0,western
622,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00023.wav,6,metal,6,622,0,western
623,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00024.wav,6,metal,6,623,0,western
624,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00025.wav,6,metal,6,624,0,western
625,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00026.wav,6,metal,6,625,0,western
626,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00027.wav,6,metal,6,626,0,western
627,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00028.wav,6,metal,6,627,0,western
628,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00029.wav,6,metal,6,628,0,western
629,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00030.wav,6,metal,6,629,0,western
630,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00031.wav,6,metal,6,630,0,western
631,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00032.wav,6,metal,6,631,0,western
632,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00033.wav,6,metal,6,632,0,western
633,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00034.wav,6,metal,6,633,0,western
634,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00035.wav,6,metal,6,634,0,western
635,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00036.wav,6,metal,6,635,0,western
636,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00037.wav,6,metal,6,636,0,western
637,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00038.wav,6,metal,6,637,0,western
638,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00039.wav,6,metal,6,638,0,western
639,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00040.wav,6,metal,6,639,0,western
640,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00041.wav,6,metal,6,640,0,western
641,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00042.wav,6,metal,6,641,0,western
642,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00043.wav,6,metal,6,642,0,western
643,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00044.wav,6,metal,6,643,0,western
644,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00045.wav,6,metal,6,644,0,western
645,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00046.wav,6,metal,6,645,0,western
646,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00047.wav,6,metal,6,646,0,western
647,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00048.wav,6,metal,6,647,0,western
648,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00049.wav,6,metal,6,648,0,western
649,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00050.wav,6,metal,6,649,0,western
650,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00051.wav,6,metal,6,650,0,western
651,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00052.wav,6,metal,6,651,0,western
652,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00053.wav,6,metal,6,652,0,western
653,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00054.wav,6,metal,6,653,0,western
654,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00055.wav,6,metal,6,654,0,western
655,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00056.wav,6,metal,6,655,0,western
656,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00057.wav,6,metal,6,656,0,western
657,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00058.wav,6,metal,6,657,0,western
658,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00059.wav,6,metal,6,658,0,western
659,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00060.wav,6,metal,6,659,0,western
660,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00061.wav,6,metal,6,660,0,western
661,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00062.wav,6,metal,6,661,0,western
662,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00063.wav,6,metal,6,662,0,western
663,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00064.wav,6,metal,6,663,0,western
664,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00065.wav,6,metal,6,664,0,western
665,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00066.wav,6,metal,6,665,0,western
666,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00067.wav,6,metal,6,666,0,western
667,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00068.wav,6,metal,6,667,0,western
668,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00069.wav,6,metal,6,668,0,western
669,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00070.wav,6,metal,6,669,0,western
670,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00071.wav,6,metal,6,670,0,western
671,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00072.wav,6,metal,6,671,0,western
672,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00073.wav,6,metal,6,672,0,western
673,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00074.wav,6,metal,6,673,0,western
674,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00075.wav,6,metal,6,674,0,western
675,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00076.wav,6,metal,6,675,0,western
676,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00077.wav,6,metal,6,676,0,western
677,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00078.wav,6,metal,6,677,0,western
678,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00079.wav,6,metal,6,678,0,western
679,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00080.wav,6,metal,6,679,0,western
680,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00081.wav,6,metal,6,680,0,western
681,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00082.wav,6,metal,6,681,0,western
682,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00083.wav,6,metal,6,682,0,western
683,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00084.wav,6,metal,6,683,0,western
684,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00085.wav,6,metal,6,684,0,western
685,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00086.wav,6,metal,6,685,0,western
686,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00087.wav,6,metal,6,686,0,western
687,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00088.wav,6,metal,6,687,0,western
688,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00089.wav,6,metal,6,688,0,western
689,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00090.wav,6,metal,6,689,0,western
690,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00091.wav,6,metal,6,690,0,western
691,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00092.wav,6,metal,6,691,0,western
692,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00093.wav,6,metal,6,692,0,western
693,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00094.wav,6,metal,6,693,0,western
694,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00095.wav,6,metal,6,694,0,western
695,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00096.wav,6,metal,6,695,0,western
696,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00097.wav,6,metal,6,696,0,western
697,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00098.wav,6,metal,6,697,0,western
698,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/metal/metal.00099.wav,6,metal,6,698,0,western
699,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00000.wav,7,pop,7,699,0,western
700,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00001.wav,7,pop,7,700,0,western
701,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00002.wav,7,pop,7,701,0,western
702,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00003.wav,7,pop,7,702,0,western
703,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00004.wav,7,pop,7,703,0,western
704,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00005.wav,7,pop,7,704,0,western
705,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00006.wav,7,pop,7,705,0,western
706,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00007.wav,7,pop,7,706,0,western
707,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00008.wav,7,pop,7,707,0,western
708,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00009.wav,7,pop,7,708,0,western
709,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00010.wav,7,pop,7,709,0,western
710,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00011.wav,7,pop,7,710,0,western
711,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00012.wav,7,pop,7,711,0,western
712,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00013.wav,7,pop,7,712,0,western
713,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00014.wav,7,pop,7,713,0,western
714,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00015.wav,7,pop,7,714,0,western
715,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00016.wav,7,pop,7,715,0,western
716,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00017.wav,7,pop,7,716,0,western
717,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00018.wav,7,pop,7,717,0,western
718,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00019.wav,7,pop,7,718,0,western
719,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00020.wav,7,pop,7,719,0,western
720,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00021.wav,7,pop,7,720,0,western
721,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00022.wav,7,pop,7,721,0,western
722,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00023.wav,7,pop,7,722,0,western
723,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00024.wav,7,pop,7,723,0,western
724,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00025.wav,7,pop,7,724,0,western
725,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00026.wav,7,pop,7,725,0,western
726,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00027.wav,7,pop,7,726,0,western
727,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00028.wav,7,pop,7,727,0,western
728,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00029.wav,7,pop,7,728,0,western
729,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00030.wav,7,pop,7,729,0,western
730,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00031.wav,7,pop,7,730,0,western
731,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00032.wav,7,pop,7,731,0,western
732,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00033.wav,7,pop,7,732,0,western
733,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00034.wav,7,pop,7,733,0,western
734,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00035.wav,7,pop,7,734,0,western
735,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00036.wav,7,pop,7,735,0,western
736,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00037.wav,7,pop,7,736,0,western
737,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00038.wav,7,pop,7,737,0,western
738,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00039.wav,7,pop,7,738,0,western
739,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00040.wav,7,pop,7,739,0,western
740,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00041.wav,7,pop,7,740,0,western
741,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00042.wav,7,pop,7,741,0,western
742,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00043.wav,7,pop,7,742,0,western
743,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00044.wav,7,pop,7,743,0,western
744,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00045.wav,7,pop,7,744,0,western
745,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00046.wav,7,pop,7,745,0,western
746,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00047.wav,7,pop,7,746,0,western
747,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00048.wav,7,pop,7,747,0,western
748,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00049.wav,7,pop,7,748,0,western
749,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00050.wav,7,pop,7,749,0,western
750,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00051.wav,7,pop,7,750,0,western
751,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00052.wav,7,pop,7,751,0,western
752,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00053.wav,7,pop,7,752,0,western
753,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00054.wav,7,pop,7,753,0,western
754,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00055.wav,7,pop,7,754,0,western
755,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00056.wav,7,pop,7,755,0,western
756,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00057.wav,7,pop,7,756,0,western
757,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00058.wav,7,pop,7,757,0,western
758,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00059.wav,7,pop,7,758,0,western
759,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00060.wav,7,pop,7,759,0,western
760,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00061.wav,7,pop,7,760,0,western
761,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00062.wav,7,pop,7,761,0,western
762,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00063.wav,7,pop,7,762,0,western
763,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00064.wav,7,pop,7,763,0,western
764,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00065.wav,7,pop,7,764,0,western
765,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00066.wav,7,pop,7,765,0,western
766,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00067.wav,7,pop,7,766,0,western
767,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00068.wav,7,pop,7,767,0,western
768,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00069.wav,7,pop,7,768,0,western
769,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00070.wav,7,pop,7,769,0,western
770,/home/dt2119/dt2119/music_classification/datasets/audios/western_data/genres_original/pop/pop.00071.wav,7,pop,7,770,0,western
