track_index,track_id,path,eastern_label,eastern_genre,predicted_western_label,predicted_western_genre,cluster_raw_mert,cluster_mlp_pooled,cluster_mlp_penultimate
541,541,datasets/audios/eastern_sliced/cpop/cpop_083_000.wav,1,cpop,7,pop,2,2,5
542,542,datasets/audios/eastern_sliced/cpop/cpop_084_000.wav,1,cpop,2,country,6,6,1
543,543,datasets/audios/eastern_sliced/cpop/cpop_085_000.wav,1,cpop,2,country,6,6,1
544,544,datasets/audios/eastern_sliced/cpop/cpop_086_000.wav,1,cpop,7,pop,2,2,1
545,545,datasets/audios/eastern_sliced/cpop/cpop_087_000.wav,1,cpop,7,pop,2,2,5
546,546,datasets/audios/eastern_sliced/cpop/cpop_088_000.wav,1,cpop,7,pop,2,2,5
547,547,datasets/audios/eastern_sliced/cpop/cpop_089_000.wav,1,cpop,7,pop,2,2,5
548,548,datasets/audios/eastern_sliced/cpop/cpop_090_000.wav,1,cpop,7,pop,2,2,5
549,549,datasets/audios/eastern_sliced/cpop/cpop_091_000.wav,1,cpop,7,pop,6,6,5
550,550,datasets/audios/eastern_sliced/cpop/cpop_092_000.wav,1,cpop,7,pop,6,6,5
551,551,datasets/audios/eastern_sliced/cpop/cpop_093_000.wav,1,cpop,7,pop,6,6,5
552,552,datasets/audios/eastern_sliced/cpop/cpop_094_000.wav,1,cpop,9,rock,6,6,1
553,553,datasets/audios/eastern_sliced/cpop/cpop_095_000.wav,1,cpop,9,rock,6,6,4
554,554,datasets/audios/eastern_sliced/cpop/cpop_096_000.wav,1,cpop,7,pop,6,6,1
555,555,datasets/audios/eastern_sliced/cpop/cpop_097_000.wav,1,cpop,7,pop,4,4,5
556,556,datasets/audios/eastern_sliced/cpop/cpop_098_000.wav,1,cpop,7,pop,6,6,1
557,557,datasets/audios/eastern_sliced/cpop/cpop_099_000.wav,1,cpop,7,pop,6,6,1
558,558,datasets/audios/eastern_sliced/enka/enka_000_000.wav,2,enka,2,country,6,6,1
559,559,datasets/audios/eastern_sliced/enka/enka_000_001.wav,2,enka,2,country,6,6,1
560,560,datasets/audios/eastern_sliced/enka/enka_000_002.wav,2,enka,2,country,6,6,1
561,561,datasets/audios/eastern_sliced/enka/enka_001_000.wav,2,enka,7,pop,6,6,1
562,562,datasets/audios/eastern_sliced/enka/enka_001_001.wav,2,enka,2,country,6,6,1
563,563,datasets/audios/eastern_sliced/enka/enka_001_002.wav,2,enka,7,pop,6,6,2
564,564,datasets/audios/eastern_sliced/enka/enka_002_000.wav,2,enka,7,pop,6,6,1
565,565,datasets/audios/eastern_sliced/enka/enka_002_001.wav,2,enka,2,country,6,6,1
566,566,datasets/audios/eastern_sliced/enka/enka_002_002.wav,2,enka,7,pop,6,6,1
567,567,datasets/audios/eastern_sliced/enka/enka_003_000.wav,2,enka,2,country,6,6,1
568,568,datasets/audios/eastern_sliced/enka/enka_003_001.wav,2,enka,2,country,6,6,1
569,569,datasets/audios/eastern_sliced/enka/enka_003_002.wav,2,enka,2,country,6,6,1
570,570,datasets/audios/eastern_sliced/enka/enka_004_000.wav,2,enka,1,classical,3,3,2
571,571,datasets/audios/eastern_sliced/enka/enka_004_001.wav,2,enka,7,pop,3,3,2
572,572,datasets/audios/eastern_sliced/enka/enka_004_002.wav,2,enka,7,pop,3,3,2
573,573,datasets/audios/eastern_sliced/enka/enka_005_000.wav,2,enka,7,pop,6,6,5
574,574,datasets/audios/eastern_sliced/enka/enka_005_001.wav,2,enka,7,pop,6,6,2
575,575,datasets/audios/eastern_sliced/enka/enka_005_002.wav,2,enka,7,pop,6,6,1
576,576,datasets/audios/eastern_sliced/enka/enka_006_000.wav,2,enka,2,country,6,6,1
577,577,datasets/audios/eastern_sliced/enka/enka_006_001.wav,2,enka,2,country,6,6,1
578,578,datasets/audios/eastern_sliced/enka/enka_006_002.wav,2,enka,2,country,6,6,1
579,579,datasets/audios/eastern_sliced/enka/enka_007_000.wav,2,enka,7,pop,6,6,1
580,580,datasets/audios/eastern_sliced/enka/enka_007_001.wav,2,enka,7,pop,6,6,1
581,581,datasets/audios/eastern_sliced/enka/enka_007_002.wav,2,enka,7,pop,6,6,1
582,582,datasets/audios/eastern_sliced/enka/enka_008_000.wav,2,enka,8,reggae,6,6,2
583,583,datasets/audios/eastern_sliced/enka/enka_008_001.wav,2,enka,8,reggae,6,6,2
584,584,datasets/audios/eastern_sliced/enka/enka_008_002.wav,2,enka,5,jazz,6,6,3
585,585,datasets/audios/eastern_sliced/enka/enka_009_000.wav,2,enka,7,pop,6,6,5
586,586,datasets/audios/eastern_sliced/enka/enka_009_001.wav,2,enka,7,pop,6,6,1
587,587,datasets/audios/eastern_sliced/enka/enka_009_002.wav,2,enka,7,pop,6,6,1
588,588,datasets/audios/eastern_sliced/enka/enka_010_000.wav,2,enka,7,pop,5,5,2
589,589,datasets/audios/eastern_sliced/enka/enka_010_001.wav,2,enka,7,pop,5,5,2
590,590,datasets/audios/eastern_sliced/enka/enka_010_002.wav,2,enka,1,classical,5,5,2
591,591,datasets/audios/eastern_sliced/enka/enka_011_000.wav,2,enka,1,classical,5,5,0
592,592,datasets/audios/eastern_sliced/enka/enka_011_001.wav,2,enka,1,classical,5,5,0
593,593,datasets/audios/eastern_sliced/enka/enka_011_002.wav,2,enka,1,classical,5,5,3
594,594,datasets/audios/eastern_sliced/enka/enka_012_000.wav,2,enka,1,classical,5,5,2
595,595,datasets/audios/eastern_sliced/enka/enka_012_001.wav,2,enka,5,jazz,6,6,3
596,596,datasets/audios/eastern_sliced/enka/enka_012_002.wav,2,enka,5,jazz,6,6,3
597,597,datasets/audios/eastern_sliced/enka/enka_013_000.wav,2,enka,7,pop,6,6,2
598,598,datasets/audios/eastern_sliced/enka/enka_013_001.wav,2,enka,7,pop,6,6,2
599,599,datasets/audios/eastern_sliced/enka/enka_013_002.wav,2,enka,7,pop,6,6,2
600,600,datasets/audios/eastern_sliced/enka/enka_014_000.wav,2,enka,7,pop,6,6,2
601,601,datasets/audios/eastern_sliced/enka/enka_014_001.wav,2,enka,5,jazz,6,6,3
602,602,datasets/audios/eastern_sliced/enka/enka_014_002.wav,2,enka,7,pop,6,6,2
603,603,datasets/audios/eastern_sliced/enka/enka_015_000.wav,2,enka,1,classical,6,6,0
604,604,datasets/audios/eastern_sliced/enka/enka_015_001.wav,2,enka,1,classical,6,6,0
605,605,datasets/audios/eastern_sliced/enka/enka_015_002.wav,2,enka,7,pop,6,6,2
606,606,datasets/audios/eastern_sliced/enka/enka_016_000.wav,2,enka,5,jazz,5,5,3
607,607,datasets/audios/eastern_sliced/enka/enka_016_001.wav,2,enka,5,jazz,5,5,2
608,608,datasets/audios/eastern_sliced/enka/enka_016_002.wav,2,enka,5,jazz,5,5,2
609,609,datasets/audios/eastern_sliced/enka/enka_017_000.wav,2,enka,1,classical,5,5,2
610,610,datasets/audios/eastern_sliced/enka/enka_017_001.wav,2,enka,5,jazz,5,5,3
611,611,datasets/audios/eastern_sliced/enka/enka_017_002.wav,2,enka,5,jazz,5,5,3
612,612,datasets/audios/eastern_sliced/enka/enka_018_000.wav,2,enka,5,jazz,5,5,3
613,613,datasets/audios/eastern_sliced/enka/enka_018_001.wav,2,enka,1,classical,5,5,2
614,614,datasets/audios/eastern_sliced/enka/enka_018_002.wav,2,enka,7,pop,5,5,2
615,615,datasets/audios/eastern_sliced/enka/enka_019_000.wav,2,enka,7,pop,5,5,2
616,616,datasets/audios/eastern_sliced/enka/enka_019_001.wav,2,enka,5,jazz,5,5,3
617,617,datasets/audios/eastern_sliced/enka/enka_019_002.wav,2,enka,5,jazz,5,5,2
618,618,datasets/audios/eastern_sliced/enka/enka_020_000.wav,2,enka,5,jazz,6,6,3
619,619,datasets/audios/eastern_sliced/enka/enka_020_001.wav,2,enka,4,hiphop,5,5,6
620,620,datasets/audios/eastern_sliced/enka/enka_020_002.wav,2,enka,4,hiphop,5,5,6
621,621,datasets/audios/eastern_sliced/enka/enka_021_000.wav,2,enka,5,jazz,5,5,3
622,622,datasets/audios/eastern_sliced/enka/enka_021_001.wav,2,enka,5,jazz,5,5,3
623,623,datasets/audios/eastern_sliced/enka/enka_021_002.wav,2,enka,5,jazz,5,5,3
624,624,datasets/audios/eastern_sliced/enka/enka_022_000.wav,2,enka,7,pop,5,5,2
625,625,datasets/audios/eastern_sliced/enka/enka_022_001.wav,2,enka,7,pop,5,5,2
626,626,datasets/audios/eastern_sliced/enka/enka_022_002.wav,2,enka,7,pop,5,5,2
627,627,datasets/audios/eastern_sliced/enka/enka_023_000.wav,2,enka,7,pop,5,5,2
628,628,datasets/audios/eastern_sliced/enka/enka_023_001.wav,2,enka,7,pop,5,5,2
629,629,datasets/audios/eastern_sliced/enka/enka_023_002.wav,2,enka,7,pop,5,5,2
630,630,datasets/audios/eastern_sliced/enka/enka_024_000.wav,2,enka,7,pop,5,5,2
631,631,datasets/audios/eastern_sliced/enka/enka_024_001.wav,2,enka,7,pop,5,5,2
632,632,datasets/audios/eastern_sliced/enka/enka_024_002.wav,2,enka,7,pop,5,5,2
633,633,datasets/audios/eastern_sliced/enka/enka_025_000.wav,2,enka,7,pop,5,5,2
634,634,datasets/audios/eastern_sliced/enka/enka_025_001.wav,2,enka,7,pop,5,5,2
635,635,datasets/audios/eastern_sliced/enka/enka_025_002.wav,2,enka,7,pop,5,5,2
636,636,datasets/audios/eastern_sliced/enka/enka_026_000.wav,2,enka,7,pop,6,6,5
637,637,datasets/audios/eastern_sliced/enka/enka_026_001.wav,2,enka,7,pop,6,6,5
638,638,datasets/audios/eastern_sliced/enka/enka_026_002.wav,2,enka,7,pop,6,6,5
639,639,datasets/audios/eastern_sliced/enka/enka_027_000.wav,2,enka,7,pop,6,6,5
640,640,datasets/audios/eastern_sliced/enka/enka_027_001.wav,2,enka,7,pop,6,6,5
641,641,datasets/audios/eastern_sliced/enka/enka_027_002.wav,2,enka,7,pop,6,6,5
642,642,datasets/audios/eastern_sliced/enka/enka_028_000.wav,2,enka,7,pop,4,4,2
643,643,datasets/audios/eastern_sliced/enka/enka_028_001.wav,2,enka,7,pop,4,4,2
644,644,datasets/audios/eastern_sliced/enka/enka_028_002.wav,2,enka,1,classical,4,4,2
645,645,datasets/audios/eastern_sliced/enka/enka_029_000.wav,2,enka,1,classical,4,4,0
646,646,datasets/audios/eastern_sliced/enka/enka_029_001.wav,2,enka,1,classical,4,4,0
647,647,datasets/audios/eastern_sliced/enka/enka_029_002.wav,2,enka,1,classical,4,4,0
648,648,datasets/audios/eastern_sliced/enka/enka_030_000.wav,2,enka,7,pop,6,6,1
649,649,datasets/audios/eastern_sliced/enka/enka_030_001.wav,2,enka,2,country,6,6,1
650,650,datasets/audios/eastern_sliced/enka/enka_030_002.wav,2,enka,2,country,6,6,1
651,651,datasets/audios/eastern_sliced/enka/enka_031_000.wav,2,enka,2,country,6,6,1
652,652,datasets/audios/eastern_sliced/enka/enka_031_001.wav,2,enka,2,country,6,6,1
653,653,datasets/audios/eastern_sliced/enka/enka_031_002.wav,2,enka,2,country,6,6,1
654,654,datasets/audios/eastern_sliced/enka/enka_032_000.wav,2,enka,7,pop,6,6,1
655,655,datasets/audios/eastern_sliced/enka/enka_032_001.wav,2,enka,7,pop,6,6,1
656,656,datasets/audios/eastern_sliced/enka/enka_032_002.wav,2,enka,7,pop,6,6,1
657,657,datasets/audios/eastern_sliced/enka/enka_033_000.wav,2,enka,7,pop,6,6,1
658,658,datasets/audios/eastern_sliced/enka/enka_033_001.wav,2,enka,7,pop,6,6,1
659,659,datasets/audios/eastern_sliced/enka/enka_033_002.wav,2,enka,7,pop,6,6,1
660,660,datasets/audios/eastern_sliced/enka/enka_034_000.wav,2,enka,2,country,2,2,1
661,661,datasets/audios/eastern_sliced/enka/enka_034_001.wav,2,enka,7,pop,6,6,1
662,662,datasets/audios/eastern_sliced/enka/enka_034_002.wav,2,enka,7,pop,2,2,1
663,663,datasets/audios/eastern_sliced/enka/enka_035_000.wav,2,enka,2,country,2,2,1
664,664,datasets/audios/eastern_sliced/enka/enka_035_001.wav,2,enka,2,country,2,2,1
665,665,datasets/audios/eastern_sliced/enka/enka_035_002.wav,2,enka,3,disco,2,2,7
666,666,datasets/audios/eastern_sliced/enka/enka_036_000.wav,2,enka,1,classical,6,6,0
667,667,datasets/audios/eastern_sliced/enka/enka_036_001.wav,2,enka,1,classical,6,6,0
668,668,datasets/audios/eastern_sliced/enka/enka_036_002.wav,2,enka,7,pop,6,6,2
669,669,datasets/audios/eastern_sliced/enka/enka_037_000.wav,2,enka,7,pop,6,6,2
670,670,datasets/audios/eastern_sliced/enka/enka_037_001.wav,2,enka,1,classical,6,6,2
671,671,datasets/audios/eastern_sliced/enka/enka_037_002.wav,2,enka,2,country,6,6,0
672,672,datasets/audios/eastern_sliced/enka/enka_038_000.wav,2,enka,1,classical,6,6,0
673,673,datasets/audios/eastern_sliced/enka/enka_038_001.wav,2,enka,9,rock,6,6,2
674,674,datasets/audios/eastern_sliced/enka/enka_038_002.wav,2,enka,9,rock,6,6,1
675,675,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_000.wav,3,guqinguzheng,1,classical,4,4,0
676,676,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_001.wav,3,guqinguzheng,1,classical,7,7,0
677,677,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_002.wav,3,guqinguzheng,1,classical,7,7,0
678,678,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_003.wav,3,guqinguzheng,1,classical,4,4,0
679,679,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_000_004.wav,3,guqinguzheng,1,classical,7,7,0
680,680,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_000.wav,3,guqinguzheng,2,country,6,6,1
681,681,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_001.wav,3,guqinguzheng,2,country,6,6,1
682,682,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_002.wav,3,guqinguzheng,1,classical,7,7,0
683,683,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_003.wav,3,guqinguzheng,2,country,6,6,1
684,684,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_001_004.wav,3,guqinguzheng,1,classical,7,7,0
685,685,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_000.wav,3,guqinguzheng,1,classical,7,7,0
686,686,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_001.wav,3,guqinguzheng,1,classical,7,7,0
687,687,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_002.wav,3,guqinguzheng,1,classical,7,7,0
688,688,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_003.wav,3,guqinguzheng,1,classical,7,7,0
689,689,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_002_004.wav,3,guqinguzheng,1,classical,7,7,0
690,690,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_000.wav,3,guqinguzheng,1,classical,7,7,0
691,691,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_001.wav,3,guqinguzheng,1,classical,7,7,0
692,692,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_002.wav,3,guqinguzheng,1,classical,7,7,0
693,693,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_003.wav,3,guqinguzheng,1,classical,7,7,0
694,694,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_003_004.wav,3,guqinguzheng,1,classical,7,7,0
695,695,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_004_000.wav,3,guqinguzheng,1,classical,7,7,0
696,696,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_004_001.wav,3,guqinguzheng,1,classical,7,7,0
697,697,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_000.wav,3,guqinguzheng,1,classical,7,7,0
698,698,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_001.wav,3,guqinguzheng,1,classical,7,7,0
699,699,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_002.wav,3,guqinguzheng,1,classical,7,7,0
700,700,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_003.wav,3,guqinguzheng,1,classical,7,7,0
701,701,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_005_004.wav,3,guqinguzheng,1,classical,7,7,0
702,702,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_000.wav,3,guqinguzheng,7,pop,6,6,5
703,703,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_001.wav,3,guqinguzheng,7,pop,6,6,5
704,704,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_002.wav,3,guqinguzheng,7,pop,6,6,5
705,705,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_006_003.wav,3,guqinguzheng,7,pop,6,6,5
706,706,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_007_000.wav,3,guqinguzheng,1,classical,7,7,0
707,707,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_007_001.wav,3,guqinguzheng,2,country,7,7,1
708,708,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_007_002.wav,3,guqinguzheng,1,classical,7,7,0
709,709,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_000.wav,3,guqinguzheng,9,rock,6,6,2
710,710,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_001.wav,3,guqinguzheng,1,classical,6,6,3
711,711,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_002.wav,3,guqinguzheng,7,pop,6,6,2
712,712,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_008_003.wav,3,guqinguzheng,2,country,6,6,1
713,713,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_000.wav,3,guqinguzheng,1,classical,7,7,0
714,714,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_001.wav,3,guqinguzheng,1,classical,7,7,0
715,715,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_002.wav,3,guqinguzheng,1,classical,7,7,0
716,716,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_003.wav,3,guqinguzheng,1,classical,7,7,0
717,717,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_009_004.wav,3,guqinguzheng,1,classical,7,7,2
718,718,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_000.wav,3,guqinguzheng,7,pop,6,6,2
719,719,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_001.wav,3,guqinguzheng,7,pop,6,6,2
720,720,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_002.wav,3,guqinguzheng,7,pop,6,6,2
721,721,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_003.wav,3,guqinguzheng,7,pop,6,6,2
722,722,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_010_004.wav,3,guqinguzheng,7,pop,6,6,1
723,723,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_000.wav,3,guqinguzheng,1,classical,6,6,0
724,724,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_001.wav,3,guqinguzheng,1,classical,6,6,0
725,725,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_002.wav,3,guqinguzheng,1,classical,6,6,0
726,726,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_003.wav,3,guqinguzheng,1,classical,7,7,0
727,727,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_011_004.wav,3,guqinguzheng,1,classical,7,7,0
728,728,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_012_000.wav,3,guqinguzheng,1,classical,7,7,0
729,729,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_012_001.wav,3,guqinguzheng,1,classical,7,7,0
730,730,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_012_002.wav,3,guqinguzheng,1,classical,7,7,0
731,731,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_000.wav,3,guqinguzheng,2,country,7,7,0
732,732,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_001.wav,3,guqinguzheng,1,classical,7,7,0
733,733,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_002.wav,3,guqinguzheng,2,country,7,7,1
734,734,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_003.wav,3,guqinguzheng,2,country,7,7,1
735,735,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_013_004.wav,3,guqinguzheng,1,classical,7,7,2
736,736,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_014_000.wav,3,guqinguzheng,1,classical,7,7,0
737,737,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_014_001.wav,3,guqinguzheng,2,country,7,7,0
738,738,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_014_002.wav,3,guqinguzheng,1,classical,6,6,0
739,739,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_014_003.wav,3,guqinguzheng,1,classical,7,7,0
740,740,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_015_000.wav,3,guqinguzheng,1,classical,7,7,0
741,741,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_015_001.wav,3,guqinguzheng,1,classical,7,7,0
742,742,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_015_002.wav,3,guqinguzheng,1,classical,7,7,0
743,743,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_015_003.wav,3,guqinguzheng,1,classical,7,7,0
744,744,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_016_000.wav,3,guqinguzheng,1,classical,7,7,0
745,745,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_016_001.wav,3,guqinguzheng,1,classical,7,7,0
746,746,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_016_002.wav,3,guqinguzheng,1,classical,7,7,0
747,747,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_016_003.wav,3,guqinguzheng,1,classical,7,7,0
748,748,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_016_004.wav,3,guqinguzheng,1,classical,7,7,0
749,749,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_017_000.wav,3,guqinguzheng,1,classical,7,7,0
750,750,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_017_001.wav,3,guqinguzheng,1,classical,7,7,0
751,751,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_017_002.wav,3,guqinguzheng,1,classical,7,7,0
752,752,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_017_003.wav,3,guqinguzheng,1,classical,7,7,0
753,753,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_018_000.wav,3,guqinguzheng,1,classical,6,6,0
754,754,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_018_001.wav,3,guqinguzheng,2,country,6,6,0
755,755,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_018_002.wav,3,guqinguzheng,2,country,6,6,1
756,756,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_018_003.wav,3,guqinguzheng,1,classical,6,6,0
757,757,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_018_004.wav,3,guqinguzheng,1,classical,6,6,0
758,758,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_019_000.wav,3,guqinguzheng,1,classical,6,6,3
759,759,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_019_001.wav,3,guqinguzheng,1,classical,6,6,0
760,760,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_019_002.wav,3,guqinguzheng,2,country,6,6,0
761,761,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_019_003.wav,3,guqinguzheng,2,country,6,6,1
762,762,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_019_004.wav,3,guqinguzheng,1,classical,6,6,0
763,763,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_020_000.wav,3,guqinguzheng,1,classical,7,7,0
764,764,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_020_001.wav,3,guqinguzheng,1,classical,7,7,0
765,765,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_020_002.wav,3,guqinguzheng,9,rock,7,7,2
766,766,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_020_003.wav,3,guqinguzheng,2,country,7,7,2
767,767,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_020_004.wav,3,guqinguzheng,2,country,7,7,2
768,768,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_021_000.wav,3,guqinguzheng,1,classical,4,4,0
769,769,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_021_001.wav,3,guqinguzheng,2,country,6,6,1
770,770,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_021_002.wav,3,guqinguzheng,2,country,6,6,1
771,771,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_021_003.wav,3,guqinguzheng,2,country,6,6,1
772,772,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_022_000.wav,3,guqinguzheng,1,classical,7,7,0
773,773,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_022_001.wav,3,guqinguzheng,1,classical,7,7,0
774,774,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_022_002.wav,3,guqinguzheng,1,classical,7,7,0
775,775,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_022_003.wav,3,guqinguzheng,1,classical,7,7,0
776,776,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_023_000.wav,3,guqinguzheng,1,classical,7,7,0
777,777,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_023_001.wav,3,guqinguzheng,1,classical,6,6,0
778,778,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_024_000.wav,3,guqinguzheng,1,classical,6,6,0
779,779,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_024_001.wav,3,guqinguzheng,1,classical,6,6,0
780,780,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_024_002.wav,3,guqinguzheng,1,classical,7,7,0
781,781,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_024_003.wav,3,guqinguzheng,1,classical,7,7,0
782,782,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_024_004.wav,3,guqinguzheng,7,pop,6,6,1
783,783,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_025_000.wav,3,guqinguzheng,0,blues,7,7,3
784,784,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_025_001.wav,3,guqinguzheng,1,classical,7,7,0
785,785,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_025_002.wav,3,guqinguzheng,1,classical,7,7,0
786,786,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_025_003.wav,3,guqinguzheng,1,classical,7,7,0
787,787,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_025_004.wav,3,guqinguzheng,1,classical,7,7,0
788,788,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_026_000.wav,3,guqinguzheng,2,country,7,7,1
789,789,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_026_001.wav,3,guqinguzheng,7,pop,7,7,1
790,790,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_026_002.wav,3,guqinguzheng,7,pop,7,7,1
791,791,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_026_003.wav,3,guqinguzheng,7,pop,7,7,1
792,792,datasets/audios/eastern_sliced/guqinguzheng/guqinguzheng_026_004.wav,3,guqinguzheng,1,classical,7,7,1
