feature_index,track_id,segment_index,path,label,label_id,duration_seconds,processed_seconds,skipped_tail_seconds,source_sample_rate,target_sample_rate,num_chunks
216,216,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_077.wav,guqinguzheng,3,133.30579166666666,133.30579166666666,0.0,44100,24000,5
217,217,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_078.wav,guqinguzheng,3,322.22333333333336,322.22333333333336,0.0,44100,24000,11
218,218,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_079.wav,guqinguzheng,3,370.77625,370.77625,0.0,44100,24000,13
219,219,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_080.wav,guqinguzheng,3,386.26395833333333,386.26395833333333,0.0,44100,24000,13
220,220,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_081.wav,guqinguzheng,3,251.05416666666667,251.05416666666667,0.0,44100,24000,9
221,221,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_082.wav,guqinguzheng,3,121.78866666666667,121.78866666666667,0.0,44100,24000,5
222,222,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_083.wav,guqinguzheng,3,313.2139583333333,313.2139583333333,0.0,44100,24000,11
223,223,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_084.wav,guqinguzheng,3,277.3159166666667,277.3159166666667,0.0,44100,24000,10
224,224,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_085.wav,guqinguzheng,3,196.46404166666667,196.46404166666667,0.0,44100,24000,7
225,225,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_086.wav,guqinguzheng,3,161.88954166666667,161.88954166666667,0.0,44100,24000,6
226,226,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_087.wav,guqinguzheng,3,343.516,343.516,0.0,44100,24000,12
227,227,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_088.wav,guqinguzheng,3,302.53279166666664,302.53279166666664,0.0,44100,24000,11
228,228,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_089.wav,guqinguzheng,3,303.717,303.717,0.0,44100,24000,11
229,229,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_090.wav,guqinguzheng,3,302.41670833333336,302.41670833333336,0.0,44100,24000,11
230,230,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_091.wav,guqinguzheng,3,429.15120833333333,429.15120833333333,0.0,44100,24000,15
231,231,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_092.wav,guqinguzheng,3,319.59945833333336,319.59945833333336,0.0,44100,24000,11
232,232,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_093.wav,guqinguzheng,3,188.37333333333333,188.37333333333333,0.0,48000,24000,7
233,233,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_094.wav,guqinguzheng,3,429.73170833333336,429.73170833333336,0.0,44100,24000,15
234,234,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_095.wav,guqinguzheng,3,276.572875,276.572875,0.0,44100,24000,10
235,235,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_096.wav,guqinguzheng,3,139.45908333333333,139.45908333333333,0.0,44100,24000,5
236,236,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_097.wav,guqinguzheng,3,230.783125,230.783125,0.0,44100,24000,8
237,237,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_098.wav,guqinguzheng,3,288.34541666666667,288.34541666666667,0.0,44100,24000,10
238,238,0,datasets/audios/eastern_data/guqinguzheng/guqinguzheng_099.wav,guqinguzheng,3,282.8655,282.8655,0.0,44100,24000,10
239,239,0,datasets/audios/eastern_data/jingju/jingju_000.wav,jingju,4,783.7663333333334,783.7663333333334,0.0,44100,24000,27
240,240,0,datasets/audios/eastern_data/jingju/jingju_001.wav,jingju,4,171.27041666666668,171.27041666666668,0.0,44100,24000,6
241,241,0,datasets/audios/eastern_data/jingju/jingju_002.wav,jingju,4,1143.4434166666667,1143.4434166666667,0.0,44100,24000,39
242,242,0,datasets/audios/eastern_data/jingju/jingju_003.wav,jingju,4,135.02404166666668,135.02404166666668,0.0,44100,24000,5
243,243,0,datasets/audios/eastern_data/jingju/jingju_004.wav,jingju,4,72.44629166666667,72.44629166666667,0.0,44100,24000,3
244,244,0,datasets/audios/eastern_data/jingju/jingju_005.wav,jingju,4,89.768375,89.768375,0.0,44100,24000,3
245,245,0,datasets/audios/eastern_data/jingju/jingju_006.wav,jingju,4,110.94495833333333,110.94495833333333,0.0,44100,24000,4
246,246,0,datasets/audios/eastern_data/jingju/jingju_007.wav,jingju,4,193.81695833333333,193.81695833333333,0.0,44100,24000,7
247,247,0,datasets/audios/eastern_data/jingju/jingju_008.wav,jingju,4,90.67395833333333,90.0,0.6739583333333333,44100,24000,3
248,248,0,datasets/audios/eastern_data/jingju/jingju_009.wav,jingju,4,500.64545833333335,500.64545833333335,0.0,44100,24000,17
249,249,0,datasets/audios/eastern_data/jingju/jingju_010.wav,jingju,4,305.3424166666667,305.3424166666667,0.0,44100,24000,11
250,250,0,datasets/audios/eastern_data/jingju/jingju_011.wav,jingju,4,210.512125,210.0,0.512125,44100,24000,7
251,251,0,datasets/audios/eastern_data/jingju/jingju_012.wav,jingju,4,37.059083333333334,37.059083333333334,0.0,44100,24000,2
252,252,0,datasets/audios/eastern_data/jingju/jingju_013.wav,jingju,4,416.7285416666667,416.7285416666667,0.0,44100,24000,14
253,253,0,datasets/audios/eastern_data/jingju/jingju_014.wav,jingju,4,236.216625,236.216625,0.0,44100,24000,8
254,254,0,datasets/audios/eastern_data/jingju/jingju_015.wav,jingju,4,105.04708333333333,105.04708333333333,0.0,44100,24000,4
255,255,0,datasets/audios/eastern_data/jingju/jingju_016.wav,jingju,4,798.5806666666666,798.5806666666666,0.0,44100,24000,27
256,256,0,datasets/audios/eastern_data/jingju/jingju_017.wav,jingju,4,151.974625,151.974625,0.0,44100,24000,6
257,257,0,datasets/audios/eastern_data/jingju/jingju_018.wav,jingju,4,469.8093333333333,469.8093333333333,0.0,44100,24000,16
258,258,0,datasets/audios/eastern_data/jingju/jingju_019.wav,jingju,4,146.63404166666666,146.63404166666666,0.0,44100,24000,5
259,259,0,datasets/audios/eastern_data/jingju/jingju_020.wav,jingju,4,241.78941666666665,241.78941666666665,0.0,44100,24000,9
260,260,0,datasets/audios/eastern_data/jingju/jingju_021.wav,jingju,4,91.81170833333333,91.81170833333333,0.0,44100,24000,4
261,261,0,datasets/audios/eastern_data/jingju/jingju_022.wav,jingju,4,119.46666666666667,119.46666666666667,0.0,44100,24000,4
262,262,0,datasets/audios/eastern_data/jingju/jingju_023.wav,jingju,4,764.4705833333334,764.4705833333334,0.0,44100,24000,26
263,263,0,datasets/audios/eastern_data/jingju/jingju_024.wav,jingju,4,189.42841666666666,189.42841666666666,0.0,44100,24000,7
264,264,0,datasets/audios/eastern_data/jingju/jingju_025.wav,jingju,4,470.157625,470.157625,0.0,44100,24000,16
265,265,0,datasets/audios/eastern_data/jingju/jingju_026.wav,jingju,4,739.4394166666667,739.4394166666667,0.0,44100,24000,25
266,266,0,datasets/audios/eastern_data/jingju/jingju_027.wav,jingju,4,499.25225,499.25225,0.0,44100,24000,17
267,267,0,datasets/audios/eastern_data/jingju/jingju_028.wav,jingju,4,553.2154166666667,553.2154166666667,0.0,44100,24000,19
268,268,0,datasets/audios/eastern_data/jingju/jingju_029.wav,jingju,4,434.90133333333335,434.90133333333335,0.0,48000,24000,15
269,269,0,datasets/audios/eastern_data/jingju/jingju_030.wav,jingju,4,355.590375,355.590375,0.0,44100,24000,12
270,270,0,datasets/audios/eastern_data/jingju/jingju_031.wav,jingju,4,237.12216666666666,237.12216666666666,0.0,44100,24000,8
271,271,0,datasets/audios/eastern_data/jingju/jingju_032.wav,jingju,4,644.93425,644.93425,0.0,44100,24000,22
272,272,0,datasets/audios/eastern_data/jingju/jingju_033.wav,jingju,4,167.02116666666666,167.02116666666666,0.0,44100,24000,6
273,273,0,datasets/audios/eastern_data/jingju/jingju_034.wav,jingju,4,155.48083333333332,155.48083333333332,0.0,44100,24000,6
274,274,0,datasets/audios/eastern_data/jingju/jingju_035.wav,jingju,4,141.29345833333332,141.29345833333332,0.0,44100,24000,5
275,275,0,datasets/audios/eastern_data/jingju/jingju_036.wav,jingju,4,152.25325,152.25325,0.0,44100,24000,6
276,276,0,datasets/audios/eastern_data/jingju/jingju_037.wav,jingju,4,363.64770833333336,363.64770833333336,0.0,44100,24000,13
277,277,0,datasets/audios/eastern_data/jingju/jingju_038.wav,jingju,4,323.70941666666664,323.70941666666664,0.0,44100,24000,11
278,278,0,datasets/audios/eastern_data/jingju/jingju_039.wav,jingju,4,136.85841666666667,136.85841666666667,0.0,44100,24000,5
279,279,0,datasets/audios/eastern_data/jingju/jingju_040.wav,jingju,4,385.729875,385.729875,0.0,44100,24000,13
280,280,0,datasets/audios/eastern_data/jingju/jingju_041.wav,jingju,4,211.81241666666668,211.81241666666668,0.0,44100,24000,8
281,281,0,datasets/audios/eastern_data/jingju/jingju_042.wav,jingju,4,798.5806666666666,798.5806666666666,0.0,44100,24000,27
282,282,0,datasets/audios/eastern_data/jingju/jingju_043.wav,jingju,4,193.79375,193.79375,0.0,44100,24000,7
283,283,0,datasets/audios/eastern_data/jingju/jingju_044.wav,jingju,4,90.67395833333333,90.0,0.6739583333333333,44100,24000,3
284,284,0,datasets/audios/eastern_data/jingju/jingju_045.wav,jingju,4,146.63404166666666,146.63404166666666,0.0,44100,24000,5
285,285,0,datasets/audios/eastern_data/jingju/jingju_046.wav,jingju,4,644.93425,644.93425,0.0,44100,24000,22
286,286,0,datasets/audios/eastern_data/jingju/jingju_047.wav,jingju,4,37.059083333333334,37.059083333333334,0.0,44100,24000,2
287,287,0,datasets/audios/eastern_data/jingju/jingju_048.wav,jingju,4,171.27041666666668,171.27041666666668,0.0,44100,24000,6
288,288,0,datasets/audios/eastern_data/jingju/jingju_049.wav,jingju,4,105.04708333333333,105.04708333333333,0.0,44100,24000,4
289,289,0,datasets/audios/eastern_data/jingju/jingju_050.wav,jingju,4,499.25225,499.25225,0.0,44100,24000,17
290,290,0,datasets/audios/eastern_data/jingju/jingju_051.wav,jingju,4,155.36475,155.36475,0.0,44100,24000,6
291,291,0,datasets/audios/eastern_data/jingju/jingju_052.wav,jingju,4,500.64545833333335,500.64545833333335,0.0,44100,24000,17
292,292,0,datasets/audios/eastern_data/jingju/jingju_053.wav,jingju,4,167.02116666666666,167.02116666666666,0.0,44100,24000,6
293,293,0,datasets/audios/eastern_data/jingju/jingju_054.wav,jingju,4,110.94495833333333,110.94495833333333,0.0,44100,24000,4
294,294,0,datasets/audios/eastern_data/jingju/jingju_055.wav,jingju,4,323.70941666666664,323.70941666666664,0.0,44100,24000,11
295,295,0,datasets/audios/eastern_data/jingju/jingju_056.wav,jingju,4,217.849625,217.849625,0.0,44100,24000,8
296,296,0,datasets/audios/eastern_data/jingju/jingju_057.wav,jingju,4,151.579875,151.579875,0.0,44100,24000,6
297,297,0,datasets/audios/eastern_data/jingju/jingju_058.wav,jingju,4,236.216625,236.216625,0.0,44100,24000,8
298,298,0,datasets/audios/eastern_data/jingju/jingju_059.wav,jingju,4,91.81170833333333,91.81170833333333,0.0,44100,24000,4
299,299,0,datasets/audios/eastern_data/jingju/jingju_060.wav,jingju,4,355.590375,355.590375,0.0,44100,24000,12
300,300,0,datasets/audios/eastern_data/jingju/jingju_061.wav,jingju,4,141.27020833333333,141.27020833333333,0.0,44100,24000,5
301,301,0,datasets/audios/eastern_data/jingju/jingju_062.wav,jingju,4,206.28608333333332,206.28608333333332,0.0,44100,24000,7
302,302,0,datasets/audios/eastern_data/jingju/jingju_063.wav,jingju,4,470.157625,470.157625,0.0,44100,24000,16
303,303,0,datasets/audios/eastern_data/jingju/jingju_064.wav,jingju,4,119.44345833333334,119.44345833333334,0.0,44100,24000,4
304,304,0,datasets/audios/eastern_data/jingju/jingju_065.wav,jingju,4,152.48545833333333,152.48545833333333,0.0,44100,24000,6
305,305,0,datasets/audios/eastern_data/jingju/jingju_066.wav,jingju,4,282.5172083333333,282.5172083333333,0.0,44100,24000,10
306,306,0,datasets/audios/eastern_data/jingju/jingju_067.wav,jingju,4,820.9415,820.9415,0.0,44100,24000,28
307,307,0,datasets/audios/eastern_data/jingju/jingju_068.wav,jingju,4,275.38866666666667,275.38866666666667,0.0,44100,24000,10
308,308,0,datasets/audios/eastern_data/jingju/jingju_069.wav,jingju,4,556.0250416666667,556.0250416666667,0.0,44100,24000,19
309,309,0,datasets/audios/eastern_data/jingju/jingju_070.wav,jingju,4,764.4473333333333,764.4473333333333,0.0,44100,24000,26
310,310,0,datasets/audios/eastern_data/jingju/jingju_071.wav,jingju,4,879.6415833333333,879.6415833333333,0.0,44100,24000,30
311,311,0,datasets/audios/eastern_data/jingju/jingju_072.wav,jingju,4,806.847,806.847,0.0,44100,24000,27
312,312,0,datasets/audios/eastern_data/jingju/jingju_073.wav,jingju,4,189.42841666666666,189.42841666666666,0.0,44100,24000,7
313,313,0,datasets/audios/eastern_data/jingju/jingju_074.wav,jingju,4,434.90133333333335,434.90133333333335,0.0,48000,24000,15
314,314,0,datasets/audios/eastern_data/jingju/jingju_075.wav,jingju,4,528.997,528.997,0.0,44100,24000,18
315,315,0,datasets/audios/eastern_data/jingju/jingju_076.wav,jingju,4,259.66875,259.66875,0.0,44100,24000,9
316,316,0,datasets/audios/eastern_data/jingju/jingju_077.wav,jingju,4,456.08633333333336,456.08633333333336,0.0,44100,24000,16
317,317,0,datasets/audios/eastern_data/jingju/jingju_078.wav,jingju,4,305.2495416666667,305.2495416666667,0.0,44100,24000,11
318,318,0,datasets/audios/eastern_data/jingju/jingju_079.wav,jingju,4,1535.7678333333333,1535.7678333333333,0.0,44100,24000,52
319,319,0,datasets/audios/eastern_data/jingju/jingju_080.wav,jingju,4,86.44266666666667,86.44266666666667,0.0,48000,24000,3
320,320,0,datasets/audios/eastern_data/jingju/jingju_081.wav,jingju,4,136.85841666666667,136.85841666666667,0.0,44100,24000,5
321,321,0,datasets/audios/eastern_data/jingju/jingju_082.wav,jingju,4,72.44629166666667,72.44629166666667,0.0,44100,24000,3
322,322,0,datasets/audios/eastern_data/jingju/jingju_083.wav,jingju,4,553.1922083333334,553.1922083333334,0.0,44100,24000,19
323,323,0,datasets/audios/eastern_data/jingju/jingju_084.wav,jingju,4,278.40725,278.40725,0.0,44100,24000,10
324,324,0,datasets/audios/eastern_data/jingju/jingju_085.wav,jingju,4,215.66695833333333,215.66695833333333,0.0,44100,24000,8
325,325,0,datasets/audios/eastern_data/jingju/jingju_086.wav,jingju,4,389.25933333333336,389.25933333333336,0.0,44100,24000,13
326,326,0,datasets/audios/eastern_data/jingju/jingju_087.wav,jingju,4,385.729875,385.729875,0.0,44100,24000,13
327,327,0,datasets/audios/eastern_data/jingju/jingju_088.wav,jingju,4,211.81241666666668,211.81241666666668,0.0,44100,24000,8
328,328,0,datasets/audios/eastern_data/jingju/jingju_089.wav,jingju,4,151.95141666666666,151.95141666666666,0.0,44100,24000,6
329,329,0,datasets/audios/eastern_data/jingju/jingju_090.wav,jingju,4,456.43466666666666,456.43466666666666,0.0,44100,24000,16
330,330,0,datasets/audios/eastern_data/jingju/jingju_091.wav,jingju,4,469.8093333333333,469.8093333333333,0.0,44100,24000,16
331,331,0,datasets/audios/eastern_data/jingju/jingju_092.wav,jingju,4,152.23004166666666,152.23004166666666,0.0,44100,24000,6
332,332,0,datasets/audios/eastern_data/jingju/jingju_093.wav,jingju,4,210.512125,210.0,0.512125,44100,24000,7
333,333,0,datasets/audios/eastern_data/jingju/jingju_094.wav,jingju,4,89.768375,89.768375,0.0,44100,24000,3
334,334,0,datasets/audios/eastern_data/jingju/jingju_095.wav,jingju,4,1143.4434166666667,1143.4434166666667,0.0,44100,24000,39
335,335,0,datasets/audios/eastern_data/jingju/jingju_096.wav,jingju,4,134.95466666666667,134.95466666666667,0.0,48000,24000,5
336,336,0,datasets/audios/eastern_data/jingju/jingju_097.wav,jingju,4,84.224,84.224,0.0,48000,24000,3
337,337,0,datasets/audios/eastern_data/jingju/jingju_098.wav,jingju,4,363.6245,363.6245,0.0,44100,24000,13
338,338,0,datasets/audios/eastern_data/jingju/jingju_099.wav,jingju,4,416.70529166666665,416.70529166666665,0.0,44100,24000,14
339,339,0,datasets/audios/eastern_data/jpop/jpop_000.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
340,340,0,datasets/audios/eastern_data/jpop/jpop_001.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
341,341,0,datasets/audios/eastern_data/jpop/jpop_002.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
342,342,0,datasets/audios/eastern_data/jpop/jpop_003.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
343,343,0,datasets/audios/eastern_data/jpop/jpop_004.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
344,344,0,datasets/audios/eastern_data/jpop/jpop_005.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
345,345,0,datasets/audios/eastern_data/jpop/jpop_006.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
346,346,0,datasets/audios/eastern_data/jpop/jpop_007.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
347,347,0,datasets/audios/eastern_data/jpop/jpop_008.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
348,348,0,datasets/audios/eastern_data/jpop/jpop_009.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
349,349,0,datasets/audios/eastern_data/jpop/jpop_010.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
350,350,0,datasets/audios/eastern_data/jpop/jpop_011.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
351,351,0,datasets/audios/eastern_data/jpop/jpop_012.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
352,352,0,datasets/audios/eastern_data/jpop/jpop_013.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
353,353,0,datasets/audios/eastern_data/jpop/jpop_014.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
354,354,0,datasets/audios/eastern_data/jpop/jpop_015.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
355,355,0,datasets/audios/eastern_data/jpop/jpop_016.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
356,356,0,datasets/audios/eastern_data/jpop/jpop_017.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
357,357,0,datasets/audios/eastern_data/jpop/jpop_018.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
358,358,0,datasets/audios/eastern_data/jpop/jpop_019.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
359,359,0,datasets/audios/eastern_data/jpop/jpop_020.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
360,360,0,datasets/audios/eastern_data/jpop/jpop_021.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
361,361,0,datasets/audios/eastern_data/jpop/jpop_022.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
362,362,0,datasets/audios/eastern_data/jpop/jpop_023.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
363,363,0,datasets/audios/eastern_data/jpop/jpop_024.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
364,364,0,datasets/audios/eastern_data/jpop/jpop_025.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
365,365,0,datasets/audios/eastern_data/jpop/jpop_026.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
366,366,0,datasets/audios/eastern_data/jpop/jpop_027.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
367,367,0,datasets/audios/eastern_data/jpop/jpop_028.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
368,368,0,datasets/audios/eastern_data/jpop/jpop_029.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
369,369,0,datasets/audios/eastern_data/jpop/jpop_030.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
370,370,0,datasets/audios/eastern_data/jpop/jpop_031.wav,jpop,5,120.0,120.0,0.0,44100,24000,4
371,371,0,datasets/audios/eastern_data/jpop/jpop_032.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
372,372,0,datasets/audios/eastern_data/jpop/jpop_033.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
373,373,0,datasets/audios/eastern_data/jpop/jpop_034.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
374,374,0,datasets/audios/eastern_data/jpop/jpop_035.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
375,375,0,datasets/audios/eastern_data/jpop/jpop_036.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
376,376,0,datasets/audios/eastern_data/jpop/jpop_037.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
377,377,0,datasets/audios/eastern_data/jpop/jpop_038.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
378,378,0,datasets/audios/eastern_data/jpop/jpop_039.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
379,379,0,datasets/audios/eastern_data/jpop/jpop_040.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
380,380,0,datasets/audios/eastern_data/jpop/jpop_041.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
381,381,0,datasets/audios/eastern_data/jpop/jpop_042.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
382,382,0,datasets/audios/eastern_data/jpop/jpop_043.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
383,383,0,datasets/audios/eastern_data/jpop/jpop_044.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
384,384,0,datasets/audios/eastern_data/jpop/jpop_045.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
385,385,0,datasets/audios/eastern_data/jpop/jpop_046.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
386,386,0,datasets/audios/eastern_data/jpop/jpop_047.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
387,387,0,datasets/audios/eastern_data/jpop/jpop_048.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
388,388,0,datasets/audios/eastern_data/jpop/jpop_049.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
389,389,0,datasets/audios/eastern_data/jpop/jpop_050.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
390,390,0,datasets/audios/eastern_data/jpop/jpop_051.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
391,391,0,datasets/audios/eastern_data/jpop/jpop_052.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
392,392,0,datasets/audios/eastern_data/jpop/jpop_053.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
393,393,0,datasets/audios/eastern_data/jpop/jpop_054.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
394,394,0,datasets/audios/eastern_data/jpop/jpop_055.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
395,395,0,datasets/audios/eastern_data/jpop/jpop_056.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
396,396,0,datasets/audios/eastern_data/jpop/jpop_057.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
397,397,0,datasets/audios/eastern_data/jpop/jpop_058.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
398,398,0,datasets/audios/eastern_data/jpop/jpop_059.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
399,399,0,datasets/audios/eastern_data/jpop/jpop_060.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
400,400,0,datasets/audios/eastern_data/jpop/jpop_061.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
401,401,0,datasets/audios/eastern_data/jpop/jpop_062.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
402,402,0,datasets/audios/eastern_data/jpop/jpop_063.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
403,403,0,datasets/audios/eastern_data/jpop/jpop_064.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
404,404,0,datasets/audios/eastern_data/jpop/jpop_065.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
405,405,0,datasets/audios/eastern_data/jpop/jpop_066.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
406,406,0,datasets/audios/eastern_data/jpop/jpop_067.wav,jpop,5,120.0,120.0,0.0,48000,24000,4
407,407,0,datasets/audios/eastern_data/kpop/kpop_000.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
408,408,0,datasets/audios/eastern_data/kpop/kpop_001.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
409,409,0,datasets/audios/eastern_data/kpop/kpop_002.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
410,410,0,datasets/audios/eastern_data/kpop/kpop_003.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
411,411,0,datasets/audios/eastern_data/kpop/kpop_004.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
412,412,0,datasets/audios/eastern_data/kpop/kpop_005.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
413,413,0,datasets/audios/eastern_data/kpop/kpop_006.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
414,414,0,datasets/audios/eastern_data/kpop/kpop_007.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
415,415,0,datasets/audios/eastern_data/kpop/kpop_008.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
416,416,0,datasets/audios/eastern_data/kpop/kpop_009.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
417,417,0,datasets/audios/eastern_data/kpop/kpop_010.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
418,418,0,datasets/audios/eastern_data/kpop/kpop_011.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
419,419,0,datasets/audios/eastern_data/kpop/kpop_012.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
420,420,0,datasets/audios/eastern_data/kpop/kpop_013.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
421,421,0,datasets/audios/eastern_data/kpop/kpop_014.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
422,422,0,datasets/audios/eastern_data/kpop/kpop_015.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
423,423,0,datasets/audios/eastern_data/kpop/kpop_016.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
424,424,0,datasets/audios/eastern_data/kpop/kpop_017.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
425,425,0,datasets/audios/eastern_data/kpop/kpop_018.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
426,426,0,datasets/audios/eastern_data/kpop/kpop_019.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
427,427,0,datasets/audios/eastern_data/kpop/kpop_020.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
428,428,0,datasets/audios/eastern_data/kpop/kpop_021.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
429,429,0,datasets/audios/eastern_data/kpop/kpop_022.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
430,430,0,datasets/audios/eastern_data/kpop/kpop_023.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
431,431,0,datasets/audios/eastern_data/kpop/kpop_024.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
432,432,0,datasets/audios/eastern_data/kpop/kpop_025.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
433,433,0,datasets/audios/eastern_data/kpop/kpop_026.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
434,434,0,datasets/audios/eastern_data/kpop/kpop_027.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
435,435,0,datasets/audios/eastern_data/kpop/kpop_028.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
436,436,0,datasets/audios/eastern_data/kpop/kpop_029.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
437,437,0,datasets/audios/eastern_data/kpop/kpop_030.wav,kpop,6,120.0,120.0,0.0,44100,24000,4
